cntr_01,dist_x,pang_x,ra_01,dec_01,ra,dec,sigra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,nb,na,cc_flags,ph_qual,qual_frame,mjd,allwise_cntr,w1mpro_allwise,w1sigmpro_allwise,w2mpro_allwise,w2sigmpro_allwise,w3mpro_allwise,w3sigmpro_allwise,w4mpro_allwise,w4sigmpro_allwise,tmass_key,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass
128,9.996415,25.078865,3.49566670000E+02,6.58333000000E+00,349.5678548,6.5858450,0.0326,0.0301,-0.0047,10.253,0.016,67.7,1.3460E+02,9.932,0.017,62.3,4.8710E+01,1,0,0000,AA,10,58082.67624299,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
129,1.512922,-96.366335,3.49591670000E+02,-4.40139000000E+00,349.5912511,-4.4014366,0.9614,0.9302,-0.3294,16.621,0.360,3.0,1.8600E+00,15.027,0.432,2.5,7.9410E-01,1,0,0000,CC,10,57359.46100565,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
129,2.534771,99.598181,3.49591670000E+02,-4.40139000000E+00,349.5923663,-4.4015074,0.7970,0.9113,-0.3860,16.153,0.280,3.9,6.5800E-01,14.785,null,0.8,1.0110E+00,1,0,0000,BU,10,58442.61319631,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
129,2.709631,-9.615869,3.49591670000E+02,-4.40139000000E+00,349.5915439,-4.4006479,1.0027,1.0132,-0.3162,16.356,null,1.6,9.9330E-01,14.457,0.357,3.0,4.5270E-01,1,0,0000,UC,10,57548.26026193,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
129,2.919224,-108.492509,3.49591670000E+02,-4.40139000000E+00,349.5908987,-4.4016472,1.2190,1.2862,-0.3581,16.480,null,1.1,7.4850E-01,14.471,0.446,2.4,1.1580E+00,1,0,0000,UC,10,56819.35658985,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
129,3.485460,6.100755,3.49591670000E+02,-4.40139000000E+00,349.5917732,-4.4004273,1.0269,1.1181,-0.4864,16.564,0.377,2.9,1.2510E+00,14.928,null,1.2,6.9110E-01,1,0,0000,CU,10,57184.35479784,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
129,4.105730,-3.543636,3.49591670000E+02,-4.40139000000E+00,349.5915993,-4.4002517,0.8581,0.8386,0.0849,16.409,0.402,2.7,1.0070E+00,14.572,0.351,3.1,7.3790E-01,1,0,0000,CB,10,58280.03587074,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
129,4.168289,16.108203,3.49591670000E+02,-4.40139000000E+00,349.5919922,-4.4002776,1.0372,0.9235,-0.3791,16.228,0.312,3.5,1.0340E+00,14.995,null,1.6,1.0660E+00,1,0,0000,BU,10,58807.33119297,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
129,4.668808,-15.701063,3.49591670000E+02,-4.40139000000E+00,349.5913180,-4.4001415,0.6878,0.7569,-0.2069,15.761,0.200,5.4,9.7440E-01,14.961,null,-0.7,7.7060E-01,1,0,0000,BU,10,58644.54649101,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
129,5.239653,-119.975978,3.49591670000E+02,-4.40139000000E+00,349.5904055,-4.4021172,0.6626,0.8363,-0.4285,17.106,null,-2.2,1.0140E+00,14.008,0.286,3.8,7.5480E-01,1,0,0000,UB,10,57718.22632216,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
129,5.518534,-2.471541,3.49591670000E+02,-4.40139000000E+00,349.5916037,-4.3998585,0.7889,0.9757,0.2620,16.330,null,1.8,9.5630E-01,14.312,0.333,3.3,1.0560E+00,1,0,0000,UB,10,57184.94526285,3493004601351028811,16.793,0.104,16.116,0.211,12.420,null,8.239,null,null,null,null,null,null,null,null
129,5.624110,-10.171436,3.49591670000E+02,-4.40139000000E+00,349.5913933,-4.3998523,0.8012,0.6735,-0.3757,15.817,0.230,4.7,7.7310E-01,15.385,null,-1.4,3.0380E-01,1,0,0000,BU,10,57548.98099406,3493004601351028811,16.793,0.104,16.116,0.211,12.420,null,8.239,null,null,null,null,null,null,null,null
129,5.697957,20.075382,3.49591670000E+02,-4.40139000000E+00,349.5922149,-4.3999034,1.3172,1.3352,-0.6644,16.662,0.439,2.5,1.5110E+00,14.801,null,1.2,4.7390E-01,1,0,0000,CU,10,57184.81397762,3493004601351028811,16.793,0.104,16.116,0.211,12.420,null,8.239,null,null,null,null,null,null,null,null
129,5.870227,0.273265,3.49591670000E+02,-4.40139000000E+00,349.5916778,-4.3997594,0.6571,0.6487,-0.1654,15.907,0.213,5.1,1.0330E+00,15.250,null,-1.7,6.4460E-01,1,0,0000,BU,5,58280.36312898,3493004601351028811,16.793,0.104,16.116,0.211,12.420,null,8.239,null,null,null,null,null,null,null,null
129,5.879696,14.433477,3.49591670000E+02,-4.40139000000E+00,349.5920783,-4.3998083,0.9699,1.1258,-0.3929,16.297,0.300,3.6,4.2710E-01,14.936,null,0.4,4.4430E-01,1,0,0000,BU,10,58079.20488043,3493004601351028811,16.793,0.104,16.116,0.211,12.420,null,8.239,null,null,null,null,null,null,null,null
129,5.902337,15.773447,3.49591670000E+02,-4.40139000000E+00,349.5921170,-4.3998122,1.7902,1.4877,-0.6020,16.533,0.463,2.3,7.3770E-01,15.150,null,0.2,5.1330E-01,1,0,0000,CU,10,57000.05636183,3493004601351028811,16.793,0.104,16.116,0.211,12.420,null,8.239,null,null,null,null,null,null,null,null
129,5.961259,22.076428,3.49591670000E+02,-4.40139000000E+00,349.5922942,-4.3998555,0.9559,1.1232,-0.0744,16.382,0.458,2.4,9.8230E-01,15.214,0.461,2.4,1.1140E+00,1,0,0000,CC,10,57000.31931528,3493004601351028811,16.793,0.104,16.116,0.211,12.420,null,8.239,null,null,null,null,null,null,null,null
129,6.089099,15.449277,3.49591670000E+02,-4.40139000000E+00,349.5921219,-4.3997597,0.7088,0.6692,-0.1717,15.952,0.215,5.0,5.9900E-01,15.047,0.483,2.2,1.0280E+00,1,0,0000,BC,10,56819.61979675,3493004601351028811,16.793,0.104,16.116,0.211,12.420,null,8.239,null,null,null,null,null,null,null,null
129,6.180405,5.168058,3.49591670000E+02,-4.40139000000E+00,349.5918251,-4.3996802,1.0928,0.9798,-0.3788,16.125,0.313,3.5,5.0900E-01,14.615,null,1.0,9.0660E-01,1,0,0000,BU,10,57181.07381398,3493004601351028811,16.793,0.104,16.116,0.211,12.420,null,8.239,null,null,null,null,null,null,null,null
129,6.210440,-7.765978,3.49591670000E+02,-4.40139000000E+00,349.5914362,-4.3996807,0.9595,0.9256,-0.2692,16.350,0.308,3.5,7.1620E-01,15.114,0.478,2.3,4.6500E-01,1,0,0000,BC,10,58807.06951378,3493004601351028811,16.793,0.104,16.116,0.211,12.420,null,8.239,null,null,null,null,null,null,null,null
129,6.276830,-34.807303,3.49591670000E+02,-4.40139000000E+00,349.5906718,-4.3999584,1.4615,1.4936,-0.3878,16.824,0.454,2.4,1.0220E+00,15.240,null,-0.3,6.2940E-01,1,0,0000,CU,10,56819.94883734,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
129,6.330381,121.447262,3.49591670000E+02,-4.40139000000E+00,349.5931746,-4.4023074,1.2797,1.2919,-0.6509,16.249,null,1.8,4.0650E-01,14.816,0.438,2.5,5.1410E-01,1,0,0000,UC,10,57184.22351270,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
129,6.496134,4.932131,3.49591670000E+02,-4.40139000000E+00,349.5918256,-4.3995922,1.1601,1.1191,-0.6203,16.479,0.396,2.7,6.2820E-01,14.195,null,1.3,6.2310E-01,1,0,0000,CU,10,57549.11202470,3493004601351028811,16.793,0.104,16.116,0.211,12.420,null,8.239,null,null,null,null,null,null,null,null
129,6.855996,10.607317,3.49591670000E+02,-4.40139000000E+00,349.5920216,-4.3995181,1.1368,0.9578,-0.1288,16.314,0.312,3.5,1.0800E+00,14.968,null,0.7,6.5730E-01,1,0,0000,BU,10,56819.81717010,3493004601351028811,16.793,0.104,16.116,0.211,12.420,null,8.239,null,null,null,null,null,null,null,null
129,6.918047,6.099731,3.49591670000E+02,-4.40139000000E+00,349.5918748,-4.3994792,0.8070,0.9376,-0.3963,16.171,0.277,3.9,9.4460E-01,15.186,null,-0.6,5.3210E-01,1,0,0000,BU,10,56999.85924228,3493004601351028811,16.793,0.104,16.116,0.211,12.420,null,8.239,null,null,null,null,null,null,null,null
129,7.135637,-1.314358,3.49591670000E+02,-4.40139000000E+00,349.5916244,-4.3994084,1.7553,1.4153,-0.9621,16.375,0.496,2.2,5.7330E-01,14.878,null,1.2,7.3860E-01,1,0,0000,CU,10,58644.41571507,3493004601351028811,16.793,0.104,16.116,0.211,12.420,null,8.239,null,null,null,null,null,null,null,null
129,7.272920,45.073665,3.49591670000E+02,-4.40139000000E+00,349.5931046,-4.3999633,1.3320,1.3747,-0.4988,16.129,null,2.0,8.1730E-01,14.023,null,1.9,8.9860E-01,1,0,0000,UU,10,58442.35138939,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
129,7.456960,18.380801,3.49591670000E+02,-4.40139000000E+00,349.5923251,-4.3994243,0.7685,0.7103,-0.1925,16.367,0.317,3.4,1.0660E+00,14.582,0.295,3.7,7.4830E-01,1,0,0000,BB,10,57184.42037677,3493004601351028811,16.793,0.104,16.116,0.211,12.420,null,8.239,null,null,null,null,null,null,null,null
129,7.510548,12.727721,3.49591670000E+02,-4.40139000000E+00,349.5921310,-4.3993550,0.9654,0.9493,-0.3843,16.305,0.340,3.2,6.0100E-01,15.210,null,0.7,2.9380E-01,1,0,0000,BU,10,58078.61581477,3493004601351028811,16.793,0.104,16.116,0.211,12.420,null,8.239,null,null,null,null,null,null,null,null
129,7.606145,7.298426,3.49591670000E+02,-4.40139000000E+00,349.5919392,-4.3992943,0.7199,0.7219,-0.2601,16.070,0.258,4.2,1.1320E+00,15.014,null,0.4,5.7140E-01,1,0,0000,BU,5,56820.34358463,3493004601351028811,16.793,0.104,16.116,0.211,12.420,null,8.239,null,null,null,null,null,null,null,null
129,7.635443,6.600080,3.49591670000E+02,-4.40139000000E+00,349.5919145,-4.3992831,0.6641,0.5833,-0.2248,15.654,0.222,4.9,1.5810E+00,15.423,null,0.0,1.2400E+00,1,0,0000,BU,5,57359.72332591,3493004601351028811,16.793,0.104,16.116,0.211,12.420,null,8.239,null,null,null,null,null,null,null,null
129,7.732799,7.824739,3.49591670000E+02,-4.40139000000E+00,349.5919633,-4.3992620,0.5755,0.5455,-0.3185,15.700,0.177,6.1,1.0380E+00,14.611,null,1.7,6.7480E-01,1,0,0000,BU,10,57185.07642067,3493004601351028811,16.793,0.104,16.116,0.211,12.420,null,8.239,null,null,null,null,null,null,null,null
129,7.748020,9.958636,3.49591670000E+02,-4.40139000000E+00,349.5920433,-4.3992702,1.0147,0.9414,-0.4351,16.330,0.294,3.7,1.5490E+00,15.218,null,-1.0,5.5760E-01,1,0,0000,BU,10,58079.07397706,3493004601351028811,16.793,0.104,16.116,0.211,12.420,null,8.239,null,null,null,null,null,null,null,null
129,7.779713,15.730094,3.49591670000E+02,-4.40139000000E+00,349.5922576,-4.3993099,0.7544,0.7500,0.0772,16.081,0.246,4.4,8.7080E-01,14.701,0.413,2.6,3.7550E-01,1,0,0000,BC,10,58078.87762181,3493004601351028811,16.793,0.104,16.116,0.211,12.420,null,8.239,null,null,null,null,null,null,null,null
129,7.820931,142.238939,3.49591670000E+02,-4.40139000000E+00,349.5930043,-4.4031075,1.2694,1.3881,0.6589,16.317,0.443,2.5,8.2400E-01,14.551,null,1.0,2.8480E-01,1,0,0000,CU,10,58806.93873770,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
129,7.865926,2.890283,3.49591670000E+02,-4.40139000000E+00,349.5917805,-4.3992078,0.9295,0.9185,-0.3168,16.323,0.308,3.5,7.5740E-01,14.728,null,1.9,1.0760E+00,1,0,0000,BU,10,56820.08037715,3493004601351028811,16.793,0.104,16.116,0.211,12.420,null,8.239,null,null,null,null,null,null,null,null
129,7.894035,118.476062,3.49591670000E+02,-4.40139000000E+00,349.5936032,-4.4024355,1.6885,1.6262,-0.5704,16.587,0.536,2.0,3.5740E-01,15.543,null,-1.2,6.9160E-01,1,0,0000,CU,10,58079.33578390,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
129,7.977048,8.810570,3.49591670000E+02,-4.40139000000E+00,349.5920104,-4.3992003,0.9873,0.9267,-0.2837,16.495,0.425,2.6,8.2420E-01,15.048,0.388,2.8,6.9820E-01,1,0,0000,CC,10,57359.26426735,3493004601351028811,16.793,0.104,16.116,0.211,12.420,null,8.239,null,null,null,null,null,null,null,null
129,7.980291,46.525293,3.49591670000E+02,-4.40139000000E+00,349.5932834,-4.3998648,1.2913,1.2638,-0.4236,16.467,null,0.7,8.9800E-01,14.863,0.333,3.3,1.1270E+00,1,0,0000,UB,10,56999.72770194,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
129,8.036813,162.328136,3.49591670000E+02,-4.40139000000E+00,349.5923497,-4.4035171,1.2108,1.1784,-0.2161,16.069,null,1.7,4.7610E-01,15.031,0.386,2.8,9.5260E-01,1,0,0000,UC,10,57548.39129252,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
129,8.127704,4.732020,3.49591670000E+02,-4.40139000000E+00,349.5918568,-4.3991400,1.0038,0.9513,-0.2365,16.249,0.292,3.7,7.7510E-01,14.781,null,1.5,5.5470E-01,1,0,0000,BU,10,57912.42638753,3493004601351028811,16.793,0.104,16.116,0.211,12.420,null,8.239,null,null,null,null,null,null,null,null
129,8.399269,18.993851,3.49591670000E+02,-4.40139000000E+00,349.5924316,-4.3991839,0.7161,0.7078,-0.2795,15.784,0.283,3.8,6.6240E-01,15.191,null,0.0,6.8870E-01,1,0,0000,BU,10,56819.48825703,3493004601351028811,16.793,0.104,16.116,0.211,12.420,null,8.239,null,null,null,null,null,null,null,null
129,8.414999,17.959878,3.49591670000E+02,-4.40139000000E+00,349.5923929,-4.3991664,0.9146,0.8290,-0.0634,16.472,null,1.2,5.3530E-01,14.152,0.341,3.2,1.0050E+00,1,0,0000,UB,10,57184.48595566,3493004601351028811,16.793,0.104,16.116,0.211,12.420,null,8.239,null,null,null,null,null,null,null,null
129,8.421500,-132.290730,3.49591670000E+02,-4.40139000000E+00,349.5899344,-4.4029641,0.9390,1.0675,-0.1829,16.013,0.376,2.9,1.1490E+00,15.220,null,-0.1,5.7110E-01,1,0,0000,CU,10,58279.77419139,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
129,8.460617,-5.975910,3.49591670000E+02,-4.40139000000E+00,349.5914246,-4.3990526,1.2821,1.4509,-0.1481,16.428,0.505,2.2,8.6610E-01,15.273,null,0.4,5.7990E-01,1,0,0000,CU,10,58644.08858422,3493004601351028811,16.793,0.104,16.116,0.211,12.420,null,8.239,null,null,null,null,null,null,null,null
129,8.544973,-1.056628,3.49591670000E+02,-4.40139000000E+00,349.5916261,-4.3990168,1.1462,1.0100,-0.4749,16.394,0.315,3.4,1.0290E+00,15.409,null,-0.6,6.7590E-01,1,0,0000,BU,10,57359.59216737,3493004601351028811,16.793,0.104,16.116,0.211,12.420,null,8.239,null,null,null,null,null,null,null,null
129,8.561930,6.917728,3.49591670000E+02,-4.40139000000E+00,349.5919573,-4.3990290,1.2787,1.0081,-0.3337,16.442,0.366,3.0,8.9310E-01,14.935,null,1.1,9.2700E-01,1,0,0000,CU,10,58079.59771821,3493004601351028811,16.793,0.104,16.116,0.211,12.420,null,8.239,null,null,null,null,null,null,null,null
129,8.725517,9.122225,3.49591670000E+02,-4.40139000000E+00,349.5920554,-4.3989969,1.5167,1.4410,-0.2168,16.439,null,1.1,1.0980E+00,15.085,0.467,2.3,5.4570E-01,1,0,0000,UC,10,57000.58214135,3493004601351028811,16.793,0.104,16.116,0.211,12.420,null,8.239,null,null,null,null,null,null,null,null
129,8.798651,8.707465,3.49591670000E+02,-4.40139000000E+00,349.5920411,-4.3989741,0.9893,1.0285,-0.2183,16.448,0.358,3.0,2.9300E-01,14.376,null,1.8,3.5720E-01,1,0,0000,CU,10,56819.88300369,3493004601351028811,16.793,0.104,16.116,0.211,12.420,null,8.239,null,null,null,null,null,null,null,null
129,9.097699,5.031647,3.49591670000E+02,-4.40139000000E+00,349.5918923,-4.3988726,1.0343,1.0732,-0.5112,16.188,0.394,2.8,8.3180E-01,15.087,null,0.0,4.9110E-01,1,0,0000,CU,10,57718.55383590,3493004601351028811,16.793,0.104,16.116,0.211,12.420,null,8.239,null,null,null,null,null,null,null,null
129,9.260440,9.562746,3.49591670000E+02,-4.40139000000E+00,349.5920986,-4.3988534,1.3342,1.2561,-0.4681,16.470,null,1.3,9.9770E-01,15.151,0.364,3.0,6.8910E-01,1,0,0000,UC,10,58806.87328601,3493004601351028811,16.793,0.104,16.116,0.211,12.420,null,8.239,null,null,null,null,null,null,null,null
129,9.525962,6.888403,3.49591670000E+02,-4.40139000000E+00,349.5919883,-4.3987630,1.0034,0.9369,-0.5116,16.248,0.340,3.2,7.1960E-01,14.959,null,0.9,4.0730E-01,1,0,0000,BU,10,58279.90509475,3493004601351028811,16.793,0.104,16.116,0.211,12.420,null,8.239,null,null,null,null,null,null,null,null
129,9.605689,-2.503619,3.49591670000E+02,-4.40139000000E+00,349.5915531,-4.3987243,1.2042,1.3469,-0.4124,16.376,0.462,2.3,7.3600E-01,15.437,null,0.2,5.3450E-01,1,0,0000,CU,10,57718.68486683,3493004601351028811,16.793,0.104,16.116,0.211,12.420,null,8.239,null,null,null,null,null,null,null,null
129,9.680972,5.103048,3.49591670000E+02,-4.40139000000E+00,349.5919099,-4.3987115,0.9195,0.9633,-0.2118,16.394,0.311,3.5,1.3780E+00,14.756,null,1.6,6.6740E-01,1,0,0000,BU,10,57718.35735318,3493004601351028811,16.793,0.104,16.116,0.211,12.420,null,8.239,null,null,null,null,null,null,null,null
129,9.768107,34.535595,3.49591670000E+02,-4.40139000000E+00,349.5932128,-4.3991548,0.8144,0.7639,-0.4558,15.691,0.328,3.3,5.3470E-01,15.419,null,-1.5,5.7350E-01,1,0,0000,BU,10,58442.80942417,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
129,9.794555,-45.864190,3.49591670000E+02,-4.40139000000E+00,349.5897116,-4.3994954,1.0287,1.0199,-0.3522,15.973,0.387,2.8,8.0520E-01,15.307,null,0.1,8.2890E-01,1,0,0000,CU,10,56999.99065535,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
129,9.876027,4.105819,3.49591670000E+02,-4.40139000000E+00,349.5918670,-4.3986537,1.6434,1.6797,-0.8369,16.264,null,1.7,1.2460E+00,14.896,null,-1.6,7.6910E-01,1,0,0000,UU,10,58442.54774456,3493004601351028811,16.793,0.104,16.116,0.211,12.420,null,8.239,null,null,null,null,null,null,null,null
130,1.464389,155.619430,3.51987500000E+02,8.76778000000E+00,351.9876699,8.7674095,1.1902,1.1157,-0.2757,16.449,0.331,3.3,7.5820E-01,15.271,null,-0.4,1.2680E+00,1,0,0000,BU,10,58813.87457855,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
130,2.956458,58.964854,3.51987500000E+02,8.76778000000E+00,351.9882120,8.7682034,0.7802,0.8241,-0.3343,16.649,0.377,2.9,1.2500E+00,14.599,0.313,3.5,7.0190E-01,1,0,0000,CB,10,57365.82372594,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
130,3.148907,-76.283852,3.51987500000E+02,8.76778000000E+00,351.9866402,8.7679874,1.0667,0.9681,-0.3238,16.842,0.452,2.4,1.8320E+00,14.281,0.498,2.2,7.1220E-01,1,0,0000,CC,10,56829.48680338,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
130,3.196222,-123.420153,3.51987500000E+02,8.76778000000E+00,351.9867502,8.7672910,1.6167,1.3484,0.1253,15.418,null,1.8,1.2580E+00,14.686,null,1.1,5.0590E-01,1,0,0000,UU,10,57922.76863536,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
130,3.809304,-86.722199,3.51987500000E+02,8.76778000000E+00,351.9864311,8.7678405,1.5690,1.4525,0.6859,15.832,null,1.9,7.9450E-01,15.379,null,-0.9,5.6440E-01,1,0,0000,UU,10,57556.05473909,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
130,4.561641,126.313770,3.51987500000E+02,8.76778000000E+00,351.9885331,8.7670296,0.7378,0.7145,-0.2636,15.916,0.260,4.2,8.7890E-01,15.144,null,0.1,5.0590E-01,1,0,0000,BU,10,57922.89953867,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
130,4.727046,-103.292232,3.51987500000E+02,8.76778000000E+00,351.9862070,8.7674781,0.6708,0.6112,0.2335,14.822,0.223,4.9,4.9430E-01,13.922,null,0.6,9.9300E-01,1,0,0000,BU,10,56827.18403211,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
130,4.798595,-140.322424,3.51987500000E+02,8.76778000000E+00,351.9866389,8.7667541,1.8613,1.8971,-0.7600,16.428,null,1.0,6.3240E-01,14.867,null,1.8,6.6570E-01,1,0,0000,UU,5,57191.43885029,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
130,4.918392,105.090930,3.51987500000E+02,8.76778000000E+00,351.9888347,8.7674243,0.6610,0.7113,-0.2278,16.374,0.298,3.6,1.1470E+00,14.521,0.345,3.1,7.4880E-01,1,0,0000,BB,10,57724.77851429,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
130,6.066836,138.753802,3.51987500000E+02,8.76778000000E+00,351.9886242,8.7665129,1.8740,1.7226,0.8649,15.958,null,1.5,7.0150E-01,14.534,null,1.4,1.4730E+00,1,0,0000,UU,10,58287.16640935,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
130,6.129269,-114.683218,3.51987500000E+02,8.76778000000E+00,351.9859347,8.7670690,1.5358,1.5472,-0.4888,16.149,null,1.0,1.0500E+00,14.312,null,1.9,9.1970E-01,1,0,0000,UU,5,57365.69256740,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
130,6.482324,-154.093762,3.51987500000E+02,8.76778000000E+00,351.9867040,8.7661603,1.3416,1.4588,-0.8626,16.829,null,0.5,7.3800E-01,14.689,0.418,2.6,6.5410E-01,1,0,0000,UC,10,57366.28278144,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
130,7.180688,-147.738137,3.51987500000E+02,8.76778000000E+00,351.9864227,8.7660933,1.9902,1.8415,-0.5819,16.330,null,0.9,1.2150E+00,14.508,null,1.7,5.0440E-01,1,0,0000,UU,10,56829.68417661,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
130,7.221603,-170.588674,3.51987500000E+02,8.76778000000E+00,351.9871681,8.7658010,0.8640,1.1873,-0.6174,15.809,0.420,2.6,6.4750E-01,15.167,null,0.1,4.0110E-01,1,0,0000,CU,10,58813.48212318,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
130,7.648608,-153.464316,3.51987500000E+02,8.76778000000E+00,351.9865396,8.7658792,1.5844,1.4031,-0.8303,16.637,0.431,2.5,4.9480E-01,14.925,null,0.7,5.6980E-01,1,0,0000,CU,10,56641.40828572,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
130,8.037876,160.796041,3.51987500000E+02,8.76778000000E+00,351.9882431,8.7656715,1.5313,1.6098,-1.0016,15.636,null,1.7,7.9140E-01,15.533,null,0.0,5.3310E-01,1,0,0000,UU,10,57923.35782737,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
130,8.049002,81.444824,3.51987500000E+02,8.76778000000E+00,351.9897371,8.7681126,0.7001,0.7867,-0.2512,16.118,0.246,4.4,1.1490E+00,14.244,null,2.0,9.1430E-01,1,0,0000,BU,5,57191.43885029,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
130,8.067529,61.383512,3.51987500000E+02,8.76778000000E+00,351.9894905,8.7688533,0.8053,0.7840,-0.2828,15.959,0.253,4.3,1.0490E+00,14.803,null,-0.2,3.8900E-01,1,0,0000,BU,10,56826.72357912,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
130,8.523936,115.241478,3.51987500000E+02,8.76778000000E+00,351.9896670,8.7667703,0.6545,0.6606,-0.2127,15.960,0.269,4.0,1.1640E+00,15.497,null,-3.0,9.9030E-01,1,0,0000,BU,10,56829.94738345,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
130,8.919618,-116.354400,3.51987500000E+02,8.76778000000E+00,351.9852536,8.7666801,1.2045,1.1457,-0.4553,16.868,0.459,2.4,1.0570E+00,15.171,0.450,2.4,1.0390E+00,1,0,0000,CC,10,57366.08604363,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
130,9.167027,-31.277845,3.51987500000E+02,8.76778000000E+00,351.9861623,8.7699563,0.6651,0.6663,-0.2737,15.981,0.243,4.5,2.7270E+00,14.403,0.303,3.6,1.0470E+00,1,0,0000,BB,10,57006.43359075,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
130,9.239813,161.849152,3.51987500000E+02,8.76778000000E+00,351.9883090,8.7653411,1.3848,1.3319,0.0819,16.618,null,1.0,1.1430E+00,15.074,0.361,3.0,9.5350E-01,1,0,0000,UC,10,57366.08604363,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
130,9.442561,-30.075272,3.51987500000E+02,8.76778000000E+00,351.9861700,8.7700498,0.5804,0.5575,-0.3043,15.604,0.197,5.5,1.8520E+00,14.125,null,1.9,1.3580E+00,1,0,0000,BU,5,57366.15162284,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
130,9.481008,-116.271229,3.51987500000E+02,8.76778000000E+00,351.9851105,8.7666143,2.2188,1.9087,0.6792,15.973,null,1.5,9.8110E-01,14.909,null,1.1,8.3130E-01,1,0,0000,UU,10,57365.43025030,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
